"id","nombre","fecha_genero","eliminado","codigo","marca","unidad"
25351,"Barra de acero 1018 red 1.-750 x 5"" long","2023-08-11",False,"GPT-1018 BARRA-1 1/4"" X 6","S/M","Pieza"
25352,"Barra de acero 1018 red 1/4"" 3 metros de largo","2023-08-11",False,"GPT-1045 BARRA-7"" x 2","S/M","Pieza"
25353,"Barra de acero 1018 red 3/16"" 3 metros de largo","2023-08-11",False,"GPT-1045 BARRA-10"" X 3","S/M","Pieza"
25354,"Barra de acero 1045 red 10"" x 6"" longitud","2023-08-11",False,"GPT-1045 BARRA-16"" X 7","S/M","Pieza"
25355,"Barra de acero 1018 ,diam.1.00 ,long 12","2023-08-11",False,"GPT-1045 BARRA-3X1-1/2","S/M","Pieza"
25356,"Barra de acero 1018 ,diam.1.00 ,long 3","2023-08-11",False,"GPT-1045 BARRA-3X4","S/M","Pieza"
25357,"Barra de acero 1018 ,diam.5/8"" ,long 10","2023-08-11",False,"GPT-1045 BARRA-3 1/4""X4.5","S/M","Pieza"
25358,"Barra de acero 1018 1-1/2""x 4"" long","2023-08-11",False,"GPT-1045 BARRA-4""X5.5","S/M","Pieza"
25359,"Barra de acero 1018 1-1/2""x 5"" long","2023-08-11",False,"GPT-1045 BARRA-4 1/2"" X 4","S/M","Pieza"
25360,"Barra de acero 1018 2-1/2""x1-1/2"" long","2023-08-11",False,"GPT-1045 BARRA-4 1/4"" X 5/8","S/M","Pieza"
25361,"Barra de acero 1018 2-1/4""x1-3"" long","2023-08-11",False,"GPT-1045 BARRA-7 1/2"" X 1- 1/4","S/M","Pieza"
25362,"Barra de acero 1018 2-3/4""x 5"" long","2023-08-11",False,"GPT-1045 BARRA-7 1/2"" X 3- 1/4",NULL,"Pieza"
25363,"Barra de acero 1018 4""x3"" long","2023-08-11",False,"GPT-1045 BARRA-1 1/2"" X 6",NULL,"Pieza"
25364,"Barra de acero 1018 5/8"" x 1-1/2"" long","2023-08-11",False,"GPT-1045 BARRA-1 3/16"" X 6",NULL,"Pieza"
25366,"Barra de acero 1018 de 1/2"" x 7"" largo","2023-08-11",False,"GPT-4140T BARRA-1"" X 40",NULL,"Pieza"
25367,"Barra de acero 1018 de 10"" x 3"" de long","2023-08-11",False,"GPT-4140T BARRA1.5 X 26",NULL,"Pieza"
25368,"Barra de acero 1018 de 1-3/16"" x 150"" de long","2023-08-11",False,"GPT-4140T BARRA-1.5 X 30",NULL,"Pieza"
25369,"Barra de acero 1018 de 14"" x 11"" de long","2023-08-11",False,"GPT-4140T BARRA-2"" X 12 ",NULL,"Pieza"
25370,"Barra de acero 1018 de 14"" x 6"" de long","2023-08-11",False,"GPT-4140T BARRA-2"" X 2 ","INFRA","Tanque (50 lt)"
25371,"Barra de acero 1018 de 2"" x 1-1/2"" de long","2023-08-11",False,"GPT-4140T BARRA-2.5 X 10",NULL,"Pieza"
25372,"Barra de acero 1018 de 2"" x 7"" de long","2023-08-11",False,"GPT-4140T BARRA-2.5 X 14",NULL,"Pieza"
25373,"Barra de acero 1018 de 3"" x 1"" longitud","2023-08-11",False,"GPT-4140T BARRA-3 X 2","S/M","Pieza"
25365,"Barra redonda  1/2"" 1018","2023-08-11",False,"NP-GPT-BARRED-1/2""1018","S/M","Pieza"
25331,"Arandela plana galvanizada 1/2","2023-08-11",False,"ARNDPL1/2","S/M","Pieza"
25374,"Barra de acero 1018 de 3"" x 5"" longitud","2023-08-11",False,"GPT-4140T BARRA-6 X 4","S/M","Pieza"
25375,"Barra de acero 1018 de 3"" x 6"" longitud","2023-08-11",False,"GPT-4140T BARRA-15 X 18",NULL,"Pieza"
25376,"Barra de acero 1018 de 3"" x 6"" longitud","2023-08-11",False,"GPT-4140T BARRA-4X 1",NULL,"Pieza"
25377,"Barra de acero 1018 de 3/4"" x 39"" long","2023-08-11",False,"GPT-4140T BARRA-5"" X 2-1/2",NULL,"Pieza"
25378,"Barra de acero 1018 de 4"" x 15"" de long","2023-08-11",False,"GPT-4140T BARRA-6 1/2 X 2 1/2",NULL,"Pieza"
25379,"Barra de acero 1018 de 4-/2"" x 15"" de long","2023-08-11",False,"GPT-4140T BARRA-6 X 2",NULL,"Pieza"
25380,"Barra de acero 1018 de 4-/2"" x 7"" de long","2023-08-11",False,"GPT-4140T BARRA-6 X 2-1/2",NULL,"Pieza"
25381,"Barra de acero 1018 de 4-1/2"" x 5"" longitud","2023-08-11",False,"GPT-4140T BARRA-8 X 3.25",NULL,"Pieza"
25382,"Barra de acero 1018 de 8"" x 18"" de long","2023-08-11",False,"GPT-4140T BARRA-8"" X 7",NULL,"Pieza"
25383,"Barra de acero 1018 red 1/8"" 3 metros de largo","2023-08-11",False,"GPT-6061-T6-8 X 5",NULL,"Pieza"
25385,"Barra de acero 1018 red. 8"" x 4"" long","2023-08-11",False,"GPT-SAE62-4"" X 3.8",NULL,"Pieza"
25386,"Barra de acero 1018, diam.1,250"", long 10","2023-08-11",False,"GPT-SAE62-4"" X 4-1/2",NULL,"Pieza"
25387,"Barra de acero 1018, diam.1,250"", long 6","2023-08-11",False,"GPT-SAE62 BARRA-1 1/2"" X 2",NULL,"Pieza"
25388,"Barra de acero 1045 con 7"" x 2"" longitud","2023-08-11",False,"GPT-SAE62-1-1/4"" X5",NULL,"Pieza"
25389,"Barra de acero 1045 de 10"" x 3"" de longitud","2023-08-11",False,"GPT-NYLON BARRA-3"" X 2",NULL,"Pieza"
25390,"Barra de acero 1045 de 16"" x 7"" longitud","2023-08-11",False,"GPT-NYLON BARRA-8"" X5",NULL,"Pieza"
25391,"Barra de acero 1045 de 3"" x 1-1/2"" de longitud","2023-08-11",False,"GPT-NYLON-BARRA",NULL,"Pieza"
25392,"Barra de acero 1045 de 3"" x 4"" de longitud","2023-08-11",False,"GPT-PTFE-1 1 /2 X 5",NULL,"Pieza"
25393,"Barra de acero 1045 de 3-1/4"" x 4.5"" de longitud","2023-08-11",False,"GPT-PTFE-1 X 30",NULL,"Pieza"
25394,"Barra de acero 1045 de 4"" x 5.5"" de longitud","2023-08-11",False,"GPT-1518 BARRA HUECA-450 X 390",NULL,"Pieza"
25395,"Barra de acero 1045 de 4.5"" x 4"" longitud","2023-08-11",False,"GPT-1518 BARRA HUECA-17mm X 36mm x 34",NULL,"Pieza"
25396,"Barra de acero 1045 de 4-1/4"" x 5/8"" de longitud","2023-08-11",False,"GPT-1518 BARRA HUECA-2-1/2"" X 1-1/4"" X 130",NULL,"Pieza"
25397,"Barra de acero 1045 de 7-1/2"" x 1-1/4"" longitud","2023-08-11",False,"GPT-1518 BARRA HUECA-4"" X 2-3/4"" X 130",NULL,"Pieza"
25398,"Barra de acero 1045 de 7-1/2"" x 3-1/4"" longitud","2023-08-11",False,"GPT-1518 BARRA HUECA-112 X 90 X 1 1/2",NULL,"Pieza"
25399,"Barra de acero 1045 de de 1-1/2"" x 6"" longitud","2023-08-11",False,"GPT-1518 BARRA HUECA-236 X 170 X 6",NULL,"Pieza"
25400,"Barra de acero 1045 de de 1-3/16"" x 6"" longitud","2023-08-11",False,"GPT-1518 BARRA HUECA-250 X 180 X 6",NULL,"Pieza"
25401,"Barra de acero 4140-t 1"" x 30"" longitud","2023-08-11",False,"GPT-1518 BARRA HUECA-90X 63 X 1 1/2",NULL,"Pieza"
25402,"Barra de acero 4140-t 1"" x 40"" longitud","2023-08-11",False,"GPT-SAE62-3.50"" X 2.00",NULL,"Pieza"
25403,"Barra de acero 4140-t 1.5"" x 26"" longitud","2023-08-11",False,"GPT-SAE62-5.250"" X 5.0",NULL,"Pieza"
25404,"Barra de acero 4140-t 1.5"" x 30"" longitud","2023-08-11",False,"GPT-SAE62-6.0"" X 3.0",NULL,"Pieza"
25405,"Barra de acero 4140-t 2"" x 12"" longitud","2023-08-11",False,"GPT-SAE62-6.0"" X 4.50",NULL,"Pieza"
25406,"Barra de acero 4140-t 2"" x 2"" longitud","2023-08-11",False,"GPT-SAE62-6.0"" X 5.0",NULL,"Pieza"
25407,"Barra de acero 4140-t 2.5"" x 10"" longitud","2023-08-11",False,"GPT-SAE62-6.50""X2.50",NULL,"Pieza"
25408,"Barra de acero 4140-t 2.5"" x 14"" longitud","2023-08-11",False,"GPT-SAE62-7.250""X4.50",NULL,"Pieza"
25409,"Barra de acero 4140t 3"" x 2"" longitud","2023-08-11",False,"GPT-BARRA LEVANTAMIENTO",NULL,"Pieza"
25410,"Barra de acero 4140t -6"" x 4"" longitud","2023-08-11",False,"GPT-NYLAMIDBARRACUAD-3""X3""X12",NULL,"Pieza"
25411,"Barra de acero 4140t-15"" x 18"" longitud","2023-08-11",False,"GPT-NYLAMIDBARRA-5 X 11",NULL,"Pieza"
25412,"Barra de acero 4140t-4"" x 1"" longitud","2023-08-11",False,"GPT-SAE62-1.50"" X 5.00",NULL,"Pieza"
25413,"Barra de acero 4140t-5"" x 2-1/2"" longitud","2023-08-11",False,"GPT-SAE62-2.00"" X 1/2",NULL,"Pieza"
25414,"Barra de acero 4140t-6 1/2"" x 2 1/2"" longitud","2023-08-11",False,"GPT-SAE62-2.00"" X 6.00",NULL,"Pieza"
25415,"Barra de acero 4140t-6"" x 2"" longitud","2023-08-11",False,"GPT-SAE62-2.50"" X 5.00",NULL,"Pieza"
25416,"Barra de acero 4140t-6"" x 2-1/2"" longitud","2023-08-11",False,"GPT-SAE62-3.50"" X 1.5",NULL,"Pieza"
25417,"Barra de acero 4140t-8"" x 3.250"" longitud","2023-08-11",False,"GPT-SAE62-3.00"" X 2.00",NULL,"Pieza"
25418,"Barra de acero 4140t-8"" x 7"" longitud","2023-08-11",False,"GPT-SAE62BARRA-3.50"" X 2.00",NULL,"Pieza"
25419,"Barra de aluminio 6061 t06 con dimensiones diam ext. 8.00"" x long 5.00","2023-08-11",False,"GPT-1018 BARRA HEX-1 1/4"" X 10",NULL,"Pieza"
25420,"Barra de aluminio redondo de aluminio 6061-t6 con dimensiones diam ext. 3"" x 2"" long","2023-08-11",False,"GPT-1018 BARRA HEX-1 1/4"" X 20",NULL,"Pieza"
1454,"Valvula t-compuerta 3/4"" a.c 800 lbs roscada trim 8 bonete atornillado walworth fig. fig. w-9505","2023-05-03",False,"VC-0001",NULL,"Pieza"
25421,"Barra de bce sae 62 de 4"" de 3.80"" de long","2023-08-11",False,"GPT-1018 BARRA KG-6",NULL,"Pieza"
25422,"Barra de bce sae 62 de 4"" de 4.5"" de long","2023-08-11",False,"GPT-1018 BARRA KG-8",NULL,"Pieza"
25423,"Barra de bronce sae62 de 1-1/4"" x 2"" longitud","2023-08-11",False,"GPT-1018 BARRA KG-4",NULL,"Pieza"
25424,"Barra de bronce sae62 de 1-1/4"" x 5"" longitud","2023-08-11",False,"GPT-PTFBARRA-1 X 5",NULL,"Pieza"
25425,"Barra de nylon blanco de 3"" x 2","2023-08-11",False,"TECH-BASE MAGNETICA",NULL,"Pieza"
25426,"Barra de nylon blanco de 8"" x 5","2023-08-11",False,"TECH -BATERIA",NULL,"Pieza"
25427,"Barra de nylon negro de 1-3/4"" x 24"" largo","2023-08-11",False,"TECH-BAYONETA TRANSIT",NULL,"Pieza"
1462,"Valvula montada sobre muñon (trunnion) tipo bola cuerpo soldado de 8"" ø ansi 600, de acero al carbon astm, de paso completo y continuado, de doble bloqueo y purga, operada por medio de volante, extremos soldable-bridado rtj, marca walworth, modelo 861-wwe/rtj","2023-05-03",False,"VB-0003",NULL,"Pieza"
25428,"Barra de teflon redonda de 1-1/2"" x 5","2023-08-11",False,"GPT-BISAGRA-1/8",NULL,"Pieza"
25429,"Barra de teflon virgen de 1""x 30"" de largo","2023-08-11",False,"TECH-BISAGRA-1/2",NULL,"Pieza"
25430,"Barra hueca 1518 450 x 390 mm x 15"" de largo","2023-08-11",False,"ALK-0007",NULL,"Pieza"
25431,"Barra hueca 1518 71mm x 36mm x 34"" de long","2023-08-11",False,"ALK-0008",NULL,"Pieza"
25432,"Barra hueca de a/c 2-1/2"" x 1-1/4"" x 130"" de long","2023-08-11",False,"ALK-0009",NULL,"Pieza"
25433,"Barra hueca de a/c 4"" x 2-3/4"" x 130"" de long","2023-08-11",False,"ALK-0010",NULL,"Pieza"
25434,"Barra hueca de acero 1518 con diam ext. 112 mm x int 90 mm x 1-50"" long","2023-08-11",False,"ALK-0011",NULL,"Pieza"
25435,"Barra hueca de acero 1518 con diam ext. 236 mm x int 170 mm x 6"" long","2023-08-11",False,"ALK-0012",NULL,"Pieza"
25436,"Barra hueca de acero 1518 con diam ext. 250 mm x int 180 mm x 6"" long","2023-08-11",False,"ALK-0013",NULL,"Pieza"
25437,"Barra hueca de acero 1518 con diam ext. 90 mm x int 63 mm x 1-50"" long","2023-08-11",False,"ALK-0014",NULL,"Pieza"
1473,"Valvula de bola 1"" 600 lb extremos ins. soldable bola flotante bidireccional puerto reducido bola y vastago plateados a prueba de fuego api 607 con operador de volante ball 600 sw cs/rtfe rp 3-pc fs b16.34","2023-05-03",False,"VB-0011",NULL,"Pieza"
25438,"Barra hueca de bronce sar62 diametro exterior 3.50"" x diametro interior 2.00"" x longitud 2.00","2023-08-11",False,"ALK-0015",NULL,"Pieza"
25439,"Barra hueca de bronce sar62 diametro exterior 5.25"" x diametro interior 3.50"" x longitud 5.0","2023-08-11",False,"ALK-0017",NULL,"Pieza"
25440,"Barra hueca de bronce sar62 diametro exterior 6.0"" x diametro interior 3.50"" x longitud 3.0","2023-08-11",False,"ALK-0018",NULL,"Pieza"
1477,"Valvula de bola trunnion 6"" 300# rf a105","2023-05-03",False,"VB-0016",NULL,"Pieza"
25441,"Barra hueca de bronce sar62 diametro exterior 6.0"" x diametro interior 3.50"" x longitud 4.50","2023-08-11",False,"ALK-0019",NULL,"Pieza"
25442,"Barra hueca de bronce sar62 diametro exterior 6.0"" x diametro interior 3.50"" x longitud 5.0","2023-08-11",False,"ALK-0020",NULL,"Pieza"
25443,"Barra hueca de bronce sar62 diametro exterior 6.50"" x diametro interior 4.50"" x longitud 2.50","2023-08-11",False,"ALK-0021",NULL,"Pieza"
25444,"Barra hueca de bronce sar62 diametro exterior 7.250"" x diametro interior 3.50"" x longitud 4.50","2023-08-11",False,"ALK-0022",NULL,"Pieza"
25445,"Barra levantamiento de 10 libras, marca magnaflux","2023-08-11",False,"ALK-0023",NULL,"Pieza"
25446,"Barra nylamid cuadrada tm 3"" x 3"" x 12","2023-08-11",False,"ALK-0002",NULL,"Pieza"
25447,"Barra nylamid tm red 5"" x 11","2023-08-11",False,"ALK-0003",NULL,"Pieza"
25448,"Barra solida de bronce sae62 diametro exterior 1.50"" x longitud 5.00","2023-08-11",False,"ALK-0004",NULL,"Pieza"
25449,"Barra solida de bronce sae62 diametro exterior 2.00"" x longitud 0.5","2023-08-11",False,"ALK-0006",NULL,"Pieza"
25450,"Barra solida de bronce sae62 diametro exterior 2.00"" x longitud 6.00","2023-08-11",False,"ALK-0016",NULL,"Pieza"
25451,"Barra solida de bronce sae62 diametro exterior 2.50"" x longitud 5.00","2023-08-11",False,"GPT-BLOCK VALVULAS",NULL,"Pieza"
25452,"Barra solida de bronce sae62 diametro exterior 3.00"" x longitud 1.5","2023-08-11",False,"GPT-BALIN",NULL,"Pieza"
25453,"Barra solida de bronce sae62 diametro exterior 3.00"" x longitud 2.00","2023-08-11",False,"TECH-BOLIGRAFO GPT",NULL,"Pieza"
25454,"Barra solida de bronce sar62 diametro exterior 3.50"" x longitud 2.00","2023-08-11",False,"TECH-CINCHOS",NULL,"Pieza"
25455,"Barra solida hexagonal, acero 1018, diam.1,250"", long 10","2023-08-11",False,"TECH-BOLSA PLASTICO-1",NULL,"Pieza"
25456,"Barra solida hexagonal, acero 1018, diam.1,250"", long 20","2023-08-11",False,"TECH-BOLSA PLASTICO-1/2",NULL,"Pieza"
25457,"Barra solida redonda 6""e.f 101.6","2023-08-11",False,"TECH-BOQUILLA-8641033",NULL,"Pieza"
25458,"Barra solida redonda 8""e.f 101.6","2023-08-11",False,"TECH-BOQUILLA-#12",NULL,"Pieza"
25459,"Barra solida redonda 4"" e.f 101.6","2023-08-11",False,"TECH-BOQUILLA-#8",NULL,"Pieza"
25460,"Barra teflon red 1"" x 5","2023-08-11",False,"TECH-BOQUILLA-#10",NULL,"Pieza"
25461,"Base magnetica e indicador #pds-2","2023-08-11",False,"TECH-BOQUILLA-#7",NULL,"Pieza"
25462,"Bateria lth 42-vl grupo bci 42 500a","2023-08-11",False,"TECH-BOQUILLA- CRISTAL-10#",NULL,"Pieza"
1491," valvula bola flotante ext roscados 3/4"" 2000 wog warren fig 356-t paso completo cuerpo y tapas a216 wcb, bola a351 cf8m, vastago a276-316, a prueba de fuego, asientos de teflon reforzado (rptfe), diseño 3 piezas","2023-05-03",False,"VB-0035",NULL,"Pieza"
25463,"Bayoneta para aceite de motro transit motor 2.2 diesel","2023-08-11",False,"TECH-BOTA-2439FNO-5",NULL,"Pieza"
25464,"Bisagra continua lamina negra 1/8"" diam pin x 2 abierta cal.16","2023-08-11",False,"TECH-BOTA-4519TCE-4",NULL,"Pieza"
25465,"Bisagra tubular de 1/2","2023-08-11",False,"TECH-BOTA-4519TCE-5",NULL,"Pieza"
25466,"Blind flange kit","2023-08-11",False,"GPT-BRIDA-24",NULL,"Pieza"
25467,"Blind flange kit","2023-08-11",False,"GPT-BRIDA A36-2",NULL,"Pieza"
25468,"Blind flange kit","2023-08-11",False,"GPR-BRIDA BL RF-20",NULL,"Pieza"
25469,"Blind flange kit","2023-08-11",False,"GPR-BRIDA BL RF-10",NULL,"Pieza"
25470,"Blind flange kit","2023-08-11",False,"GPT-BRIDA BLD-4",NULL,"Pieza"
25471,"Blind flange kit","2023-08-11",False,"TECH-BRIDA BLD RF-16",NULL,"Pieza"
25472,"Blind flange kit","2023-08-11",False,"TECH-BRIDA BLD R.F-18",NULL,"Pieza"
25473,"Blind flange kit","2023-08-11",False,"GPT-BRIDA BLD RF-24",NULL,"Pieza"
25474,"Blind flange kit","2023-08-11",False,"TECH-BRIDA BLD R.F-24",NULL,"Pieza"
25475,"Blind flange kit","2023-08-11",False,"GPT-BRIDA CIEGA -20",NULL,"Pieza"
25476,"Blind flange kit","2023-08-11",False,"TECH-BRIDA BLD RTJ-24",NULL,"Pieza"
25480,"Blind flange kit","2023-08-11",False,"GPT-BRIDA BLD RTJ 900-6",NULL,"Pieza"
25481,"Blind flange kit","2023-08-11",False,"GPT-BRIDA BLD RTJ 900-8",NULL,"Pieza"
25487,"Block de valvulas doble palanca","2023-08-11",False,"GPT-BRIDA MONTAJE-1",NULL,"Pieza"
25488,"Bola de acero inoxidable 7/8","2023-08-11",False,"GPT-BRIDAHIDRAULICA",NULL,"Pieza"
25489,"Boligrafo bic joya jys color humo con omresion a 2 tintas con logotipo gpt services","2023-08-11",False,"GPT-BRIDA RF-6",NULL,"Pieza"
25490,"Bolsa con 100 cinchos 30 cm natural","2023-08-11",False,"TECH-BRIDA W.N RF-10",NULL,"Pieza"
25491,"Bolsa de plastico de 1 kg","2023-08-11",False,"GPT-BRIDA WN RTJ 900-2",NULL,"Pieza"
25492,"Bolsa de plastico de 1/2 kg","2023-08-11",False,"GPT-BRIDA WN RTJ 600-22",NULL,"Pieza"
25493,"Boquilla 1/4"" , 6-n-1","2023-08-11",False,"GPT-BRIDA WN RF-12",NULL,"Pieza"
25494,"Boquilla ceramica #12-3/4"" para tig wel500 serie 26","2023-08-11",False,"GPT-BRIDA WN RF-16",NULL,"Pieza"
25495,"Boquilla ceramica #8 para tig wel500 serie 26","2023-08-11",False,"GPT-BRIDA 4",NULL,"Pieza"
25496,"Boquilla de ceramica #10-5/8"" para tig weld500 serie 26","2023-08-11",False,"GPT-BRIDA WN RF-20",NULL,"Pieza"
25497,"Boquilla de ceramica para gas lensa marca weld500","2023-08-11",False,"GPT-BRIDA WN RF-4",NULL,"Pieza"
25498,"Boquilla pyrex 33mm largo wt-pyc33","2023-08-11",False,"GPT-BRIDA WN RF-6",NULL,"Pieza"
25499,"Bota ligera borcegui galia c.acero floter talla 5","2023-08-11",False,"GPT-BRIDA WN RF 600-20",NULL,"Pieza"
25500,"Bota roper cas policar cafe talla 4","2023-08-11",False,"GPT-BRIDA WN RF-8",NULL,"Pieza"
25501,"Bota roper cas policar cafe talla 5","2023-08-11",False,"GPT-BRIDA WN RTJ 1500-6",NULL,"Pieza"
25502,"Bota roper cas policar cafe talla 6","2023-08-11",False,"GPT-BRIDA WN RTJ-20","S/M","Pieza"
25503,"Bota roper cas policar cafe talla 7","2023-08-11",False,"GPT-BRIDA WN RTJ 900-4","S/M","Pieza"
25504,"Bota roper cas policar cafe talla 8","2023-08-11",False,"GPT-BRIDA WN RTJ 900-6","S/M","Pieza"
25505,"Bota roper cas policar cafe talla 9","2023-08-11",False,"GPT-BRIDA WN RTJ 900-8","S/M","Pieza"
25509,"Brida 24"" 600# astm a694 gr f60","2023-08-11",False,"398-07-01 250-LP 11 750","S/M","Pieza"
25510,"Brida a36 2"" x 15-1/8"" x 11-3/4","2023-08-11",False,"874 01 2.125 LP15","S/M","Pieza"
25511,"Brida bl rf 150# sa-105n 20","2023-08-11",False,"874-07 2.125 L.P.11.800","S/M","Pieza"
25506,"Bote de liquido penetrante rojo revelador en aerosol, removible con solvente con las normas: *asme secc. v art. 6, apéndice ii","2023-08-11",False,"LIQUIDOPENETRATEAROSL","MET-L-CHEK","Pieza"
25507,"Bote de liquido removedor en aerosol cumple con las normas: asme secc. v art. 6, astm e-165, astm e-1417 22 80 3134 2000254","2023-08-11",False,"REMOVDRENAEROSOL","MET-L-CHEK","Pieza"
25512,"Brida ciega 10"" clase 600 rf a/sa 105n trilad ansi nace mro175 / iso 15156, nacemro103","2023-08-11",False,"GPT-BL-2.25 X 3-TM360-01","S/M","Pieza"
25513,"Brida ciega 4"" 600# r.f astm a-105 asmeb16.5","2023-08-11",False,"GPT-BMTM 1200-22.5-02","S/M","Pieza"
25514,"Brida ciega de 16"" r.f 150# astm a1-05 asme b16.5","2023-08-11",False,"GPT-BP-1.222 X 10-TM 760","S/M","Pieza"
25515,"Brida ciega de 18"" r.f 600# astm a-105 asme b16.5","2023-08-11",False,"GPT-BP-1.250 X 6-500 TM 760","S/M","Pieza"
25518,"Brida ciega r.f 600# 20"" astm a-105 asme b16.5","2023-08-11",False,"GPT-BP-2.250 X 10-TM 1200","S/M","Pieza"
25519,"Brida ciega rtj 24"" 600# sa694-65 24","2023-08-11",False,"GPT-BP-2.250X15.750-TM-1200-01","S/M","Pieza"
25520,"Brida ciega rtj 600#astm a-105 asme b16.5","2023-08-11",False,"GPT-BP-2.250X 6.750-TM1200-02","S/M","Pieza"
25521,"Brida ciega rtj 900# 2"" astm a-105 asme b16.5","2023-08-11",False,"GPT-BP-2.250 X 21-TM 1200-01","S/M","Pieza"
25522,"Brida ciega rtj 900# 4"" astm a-105 asme b16.5","2023-08-11",False,"GPT-BP-2.250 X 21-TM 1200-02","S/M","Pieza"
25523,"Brida ciega rtj 900# 6"" astm a-105 asme b16.5","2023-08-11",False,"GPT-BP-2.250 X 26.750-TM 1200-02","S/M","Pieza"
25525,"Brida cuello soldable (w.n.) de 10” ø, bore 10.062""","2023-08-11",False,"GPT-BRO-1 3/4"" X 22-02","S/M","Pieza"
25526,"Brida cuello soldable (w.n.) de 4” ø, espesor 0.250""","2023-08-11",False,"GPT-BRO-1 X 9-01","S/M","Pieza"
25527,"Brida cuello soldable (w.n.) diámetro 30” ø","2023-08-11",False,"GPT-BRO-1.125-LP 11-800","S/M","Pieza"
25528,"Brida cuello soldable, de 20""ø, clase 600 rf, bore 18.124"", especificacion astm a105, dimensiones y requerimientos asme b16.5 nacional","2023-08-11",False,"SIN QUINTO","S/M","Pieza"
25529,"Brida de 16"" 600# rf, ced xs , asme b16.5 astm a694 f52","2023-08-11",False,"SIN QUINTO","S/M","Pieza"
25530,"Brida de montaje seria w de 1"" 6107-16","2023-08-11",False,"GPT-BROCA RECTA-3/4",NULL,"Pieza"
25533,"Brida w.n rf 10"" c-80 600# a694 f-42 b16.5","2023-08-11",False,"SOST-1200/1248-B P/C-05",NULL,"Pieza"
25534,"Brida w.n rtj de 2"" 900# sch 80 astm a-105 asme b16.5","2023-08-11",False,"SIN QUINTO",NULL,"Pieza"
25535,"Brida welding neck 22"" 600# rtj espesor 0.375"" ced std ,acero a-105","2023-08-11",False,"SIN QUINTO",NULL,"Pieza"
25517,"Brida cuello soldable WN 24” 600# RF ASTM A105 ASME B16.5","2023-08-11",False,"TPC014","S/M","Pieza"
26549,"Llave mixta cromada de 1 1/4"" urrea","2023-08-11",False,"GPT-RETEN-39851","S/M","Pieza"
25531,"Brida hidraulica C61 4 pernos NPTF SAE roscada con asiento de o'ring","2023-08-11",False,"TECH-BROCARECTO-1 9/16",NULL,"Pieza"
25536,"Brida wn de 12"" 600# rf, ced xs , asme b16.5 astm a694 f52","2023-08-11",False,"GPT-SOS-760-01",NULL,"Pieza"
25537,"Brida wn de 16"" 600# rf, ced xs , asme b16.5 astm a694 f52","2023-08-11",False,"398-03 L.P: S 3/8"" Ø:1 1/4",NULL,"Pieza"
25538,"Brida wn rf 150# sa-105n sch-40/std 4","2023-08-11",False,"398-03-Ø1750-LP 10750",NULL,"Pieza"
25539,"Brida wn rf 150# sa-105n sch-std20","2023-08-11",False,"398-04-Ø1250-LP 5375",NULL,"Pieza"
25540,"Brida wn rf 4"" 600# sa-105n sch-40/std","2023-08-11",False,"398-05-Ø1750-LP 10750",NULL,"Pieza"
25541,"Brida wn rf 6"" 600# sa-105n sch-40/std","2023-08-11",False,"398-06-Ø1250-LP 9500",NULL,"Pieza"
25542,"Brida wn rf 600# sa-105n sch-60 20","2023-08-11",False,"398-07-Ø1250-LP 11750",NULL,"Pieza"
25543,"Brida wn rf 8"" 600# sa-105n sch-40/std","2023-08-11",False,"803-01 P2.75",NULL,"Pieza"
25544,"Brida wn rtj 1500# 6"" sa-105n sch-160 astm- a-105 asme b16.5","2023-08-11",False,"874 01 Ø2.125 LP 15",NULL,"Pieza"
25545,"Brida wn rtj 600# sa-105n sch-std 20","2023-08-11",False,"874-01Ø2 1/8"" LP:2.33",NULL,"Pieza"
25546,"Brida wn rtj 900# 4"" sa-105n sch-80/xs","2023-08-11",False,"874-02Ø2.125 LP 14 716",NULL,"Pieza"
25547,"Brida wn rtj 900# 6"" sa-105n sch-80/xs","2023-08-11",False,"874-07Ø12 1/8""LP:33",NULL,"Pieza"
25548,"Brida wn rtj 900# 8"" sa-105n sch-80/xs","2023-08-11",False,"GPT 7.476 H 1"" 1/4",NULL,"Pieza"
25549,"Broca (0398-08-16)","2023-08-11",False,"GPT-2.125-12",NULL,"Pieza"
25550,"Broca (0398-10-19)","2023-08-11",False,"GPT-2.221X14750-01",NULL,"Pieza"
25551,"Broca (398-04-o 1250-lp 5375)","2023-08-11",False,"GPT-398-07-1.250-LP-10",NULL,"Pieza"
25552,"Broca (398-06-o 1250-lp 9 500)","2023-08-11",False,"GPT-BP-1.222X10-TM760","S/M","SRV"
25553,"Broca (398-07-01 250-lp 11 750)","2023-08-11",False,"GPT-BP-1.250X10TM760",NULL,"Pieza"
25554,"Broca (874 01 2.125 lp15)","2023-08-11",False,"GPT-BP-1.250X6-500-TM 760",NULL,"Pieza"
25555,"Broca (874-07 2.125 l.p.11.800)","2023-08-11",False,"GPT-BP-1.250X8-TM760-02",NULL,"Pieza"
25556,"Broca (874-07 2.125 lp.14.716)","2023-08-11",False,"GPT-BP-1.250X9-TM760","S/M","Pieza"
25557,"Broca (gpt tm 760-brp-1"" x 3"" tm 760)","2023-08-11",False,"GPT-BP-2.250X10-TM1200","S/M","Pieza"
25558,"Broca (gpt-221x14.750-01)","2023-08-11",False,"GPT-BP-2.250X16..750-TM1200.01","S/M","Pieza"
